timestamp,ang_vel_x,ang_vel_y,ang_vel_z,lin_vel_x,lin_vel_y,lin_vel_z,force_x,force_y,force_z,moment_x,moment_y,moment_z,action_thrust,action_roll,action_pitch,action_yaw
0.1499999463558197,0.05530762,0.32288146,1.3637211,0.3457924,-0.54593635,-0.084871806,-0.0,0.0,1.3853637,-5.530762e-05,-0.00032288147,-0.0013637212,9.81,0.0,0.0,0.0
0.15208327770233154,0.051888794,0.3048684,1.326338,0.34995145,-0.55483836,-0.06976889,-0.0,0.0,1.402915,-5.1888797e-05,-0.00030486842,-0.0013263382,9.81,0.0,0.0,0.0
0.15416660904884338,0.048764072,0.2873758,1.2899466,0.35410604,-0.5637399,-0.054258876,-0.0,0.0,1.4204297,-4.8764075e-05,-0.00028737582,-0.0012899466,9.81,0.0,0.0,0.0
0.15624994039535522,0.045906022,0.2704642,1.2545295,0.35825685,-0.5726413,-0.038342807,-0.0,0.0,1.4379079,-4.5906025e-05,-0.00027046422,-0.0012545296,9.81,0.0,0.0,0.0
0.15833327174186707,0.04328482,0.2542033,1.2200685,0.3624051,-0.5815416,-0.02202142,-0.0,0.0,1.4553498,-4.328482e-05,-0.0002542033,-0.0012200685,9.81,0.0,0.0,0.0
0.1604166030883789,0.040870585,0.23866883,1.1865494,0.36655164,-0.59044105,-0.005295351,-0.0,0.0,1.4727553,-4.0870586e-05,-0.00023866884,-0.0011865494,9.81,0.0,0.0,0.0
0.16249993443489075,0.038631454,0.22393565,1.1539524,0.3706969,-0.5993395,0.011834968,-0.0,0.0,1.4901246,-3.8631457e-05,-0.00022393565,-0.0011539524,9.81,0.0,0.0,0.0
0.1645832657814026,0.036537223,0.21007565,1.1222644,0.37484214,-0.60823655,0.029368963,-0.0,0.0,1.5074576,-3.6537225e-05,-0.00021007565,-0.0011222644,9.81,0.0,0.0,0.0
0.16666659712791443,0.034559824,0.19714992,1.0914646,0.3789886,-0.6171318,0.047305975,-0.0,0.0,1.5247545,-3.4559824e-05,-0.00019714993,-0.0010914647,9.81,0.0,0.0,0.0
0.16874992847442627,0.032674365,0.1852075,1.0615351,0.3831359,-0.62602514,0.06564556,-0.0,0.0,1.5420154,-3.2674365e-05,-0.00018520751,-0.0010615352,9.81,0.0,0.0,0.0
0.1708332598209381,0.030860402,0.17428106,1.0324583,0.3872851,-0.6349169,0.08438757,-0.0,0.0,1.5592405,-3.0860403e-05,-0.00017428107,-0.0010324584,9.81,0.0,0.0,0.0
0.17291659116744995,0.029102087,0.16438316,1.0042121,0.39143762,-0.6438061,0.103531376,-0.0,0.0,1.5764295,-2.9102088e-05,-0.00016438316,-0.0010042122,9.81,0.0,0.0,0.0
0.1749999225139618,0.027388945,0.15550582,0.97677493,0.39559203,-0.6526934,0.123076946,-0.0,0.0,1.5935827,-2.7388947e-05,-0.00015550583,-0.000976775,9.81,0.0,0.0,0.0
0.17708325386047363,0.02571489,0.14761984,0.95012695,0.3997505,-0.6615785,0.14302367,-0.0,0.0,1.6107002,-2.571489e-05,-0.00014761985,-0.00095012697,9.81,0.0,0.0,0.0
0.17916658520698547,0.02407834,0.14067356,0.9242417,0.4039123,-0.6704609,0.16337147,-0.0,0.0,1.6277821,-2.4078341e-05,-0.00014067357,-0.0009242418,9.81,0.0,0.0,0.0
0.18124991655349731,0.022481605,0.1345962,0.89909685,0.40807828,-0.6793409,0.18411987,-0.0,0.0,1.6448284,-2.2481607e-05,-0.00013459621,-0.0008990969,9.81,0.0,0.0,0.0
0.18333324790000916,0.020929508,0.1292983,0.8746664,0.41224816,-0.68821836,0.20526865,-0.0,0.0,1.6618392,-2.0929509e-05,-0.0001292983,-0.00087466644,9.81,0.0,0.0,0.0
0.185416579246521,0.01942914,0.1246752,0.85092556,0.41642165,-0.6970935,0.22681719,-0.0,0.0,1.6788145,-1.942914e-05,-0.0001246752,-0.00085092563,9.81,0.0,0.0,0.0
0.18749991059303284,0.01798857,0.12061126,0.8278491,0.42059985,-0.7059657,0.24876513,-0.0,0.0,1.6957545,-1.798857e-05,-0.000120611265,-0.00082784914,9.81,0.0,0.0,0.0
0.18958324193954468,0.016616195,0.11698251,0.8054122,0.42478332,-0.7148349,0.27111176,-0.0,0.0,1.7126592,-1.6616195e-05,-0.00011698252,-0.0008054122,9.81,0.0,0.0,0.0
0.19166657328605652,0.015319966,0.11366206,0.7835891,0.4289721,-0.72370154,0.29385662,-0.0,0.0,1.7295287,-1.5319967e-05,-0.00011366206,-0.00078358914,9.81,0.0,0.0,0.0
0.19374990463256836,0.014106646,0.110525355,0.762359,0.43316498,-0.7325653,0.31699917,-0.0,0.0,1.7463629,-1.4106647e-05,-0.00011052536,-0.00076235906,9.81,0.0,0.0,0.0
0.1958332359790802,0.0129821,0.107452594,0.7416957,0.4373637,-0.74142635,0.34053832,-0.0,0.0,1.7631621,-1.2982101e-05,-0.0001074526,-0.00074169575,9.81,0.0,0.0,0.0
